Date,Rot,VH,Team,1st,2nd,3rd,4th,Final,Open,Close,ML,2H
118,720,H,Sacramento,19,26,21,26,92,188,191.5,180,95
118,721,V,Dallas,27,24,20,18,89,3,3.5,-170,2.5
118,722,H,LAClippers,31,21,19,20,91,182,182.5,150,91.5
119,501,V,LALakers,20,17,19,31,87,191,191.5,200,2.5
119,502,H,Miami,25,27,25,21,98,5.5,5.5,-240,94
119,503,V,NewOrleans,27,22,14,19,88,185,184,450,91.5
119,504,H,Houston,32,26,17,7,90,10.5,9.5,-600,2.5
119,505,V,Dallas,25,34,12,23,94,184,184.5,135,93
119,506,H,Utah,22,28,21,20,91,1.5,3,-155,4
120,801,V,Portland,27,20,24,23,94,7,7.5,-345,88.5
120,802,H,Toronto,14,18,28,24,84,180,180,275,pk
120,803,V,Denver,27,34,25,22,108,7.5,7.5,-320,5.5
120,804,H,Washington,37,26,18,23,104,203,205.5,260,102.5
120,805,V,Atlanta,24,23,10,19,76,184,184,245,91.5
120,806,H,Philadelphia,18,21,25,26,90,6,6.5,-305,6
120,807,V,Milwaukee,27,28,24,21,100,190,189,175,94.5
120,808,H,NewYork,23,28,16,19,86,6.5,4.5,-205,5
120,809,V,Chicago,34,29,22,29,114,4.5,5,-200,91
120,810,H,Cleveland,26,18,17,14,75,185,185.5,170,2.5
120,811,V,Memphis,22,27,24,25,98,3.5,5,-215,88
120,812,H,Detroit,12,18,35,16,81,180,181,175,2.5
120,813,V,Phoenix,20,26,14,19,79,183,183,235,91
120,814,H,Boston,15,20,20,16,71,6,6,-295,6
120,815,V,LALakers,10,21,21,28,80,182.5,178.5,140,3
120,816,H,Orlando,22,26,19,25,92,5,3,-160,88
120,817,V,Sacramento,32,18,23,15,88,197.5,194.5,515,96.5
120,818,H,SanAntonio,20,27,20,19,86,11.5,10.5,-765,8.5
120,819,V,Minnesota,22,26,24,29,101,188,191.5,180,0.5
120,820,H,LAClippers,31,28,20,19,98,5,4.5,-220,94.5
120,821,V,Indiana,27,16,24,27,94,3,1,105,96
120,822,H,GoldenState,23,20,26,22,91,188,194,-125,1
121,501,V,Cleveland,19,23,21,31,94,188.5,187.5,275,1
121,502,H,Atlanta,27,34,28,32,121,8,7.5,-335,92
121,503,V,Philadelphia,28,21,20,23,92,195,193,265,97
121,504,H,Miami,29,27,25,32,113,7.5,7,-325,2
121,505,V,Portland,27,16,25,23,91,5.5,6.5,-300,6
121,506,H,Detroit,26,28,19,21,94,183.5,177.5,250,89
121,507,V,Denver,25,21,26,26,119,206.5,2.5,-140,3.5
121,508,H,NewYork,24,30,18,26,114,pk,207,120,101.5
121,509,V,Sacramento,21,39,16,19,95,191.5,190,400,94.5
121,510,H,Memphis,36,32,34,26,128,9,9.5,-500,2.5
121,511,V,Dallas,27,14,23,19,83,5.5,3.5,-170,2.5
121,512,H,NewOrleans,23,18,12,28,81,175,170.5,150,84
121,513,V,SanAntonio,23,26,26,27,102,194,193,175,96.5
121,514,H,Houston,28,27,22,28,105,2,5,-210,1
121,515,V,OklahomaCity,28,20,16,20,84,9,8,-380,1
121,516,H,NewJersey,18,17,18,21,74,202,201,310,98.5
121,517,V,Charlotte,23,20,26,20,89,185,183.5,1000,89.5
121,518,H,Chicago,27,23,30,15,95,11.5,12.5,-1500,5.5
121,519,V,Minnesota,26,26,29,17,98,190.5,190.5,250,94
121,520,H,Utah,22,32,30,24,108,6,7,-300,4
122,801,V,Boston,20,29,24,27,100,5,4,-175,89
122,802,H,Washington,21,19,29,25,94,185.5,179,155,1.5
122,803,V,Toronto,11,26,21,33,91,184.5,184.5,350,91.5
122,804,H,LAClippers,27,22,27,27,103,8,8.5,-450,1
122,805,V,Milwaukee,18,28,19,26,91,195.5,193,415,96
122,806,H,Miami,21,20,22,19,82,10,9,-525,9
122,807,V,Charlotte,21,21,19,26,87,195.5,193,170,2
122,808,H,NewJersey,28,30,17,22,97,6,5,-200,95
122,809,V,Indiana,14,35,28,21,98,178,180,195,91.5
122,810,H,LALakers,27,25,26,18,96,6.5,5.5,-235,3
123,701,V,Washington,14,18,26,25,83,192,194,700,0.5
123,702,H,Philadelphia,33,29,23,18,103,13.5,13,-1100,95.5
123,703,V,Orlando,20,16,10,10,56,4,7.5,-350,7
123,704,H,Boston,22,24,23,18,87,179,176,290,88
123,705,V,Detroit,12,21,25,21,79,187,186.5,1000,90.5
123,706,H,OklahomaCity,29,31,25,14,99,13.5,13.5,-1600,pk
123,707,V,NewJersey,18,25,25,27,95,184,189,950,94
123,708,H,Chicago,28,31,26,25,110,14,13.5,-1450,3
123,709,V,Atlanta,28,20,22,27,97,1,1.5,-125,1
123,710,H,Milwaukee,23,25,16,28,92,183,179,105,88
123,711,V,Houston,28,26,22,31,107,194.5,196.5,120,97.5
123,712,H,Minnesota,19,28,24,21,92,3,2,-140,3
123,713,V,SanAntonio,30,26,23,25,104,5,4.5,-190,2.5
123,714,H,NewOrleans,28,27,25,22,102,177,177,165,88
123,715,V,Phoenix,27,19,19,22,87,181,183.5,175,91
123,716,H,Dallas,32,17,25,19,93,6.5,5,-210,2
123,717,V,Sacramento,21,17,18,33,89,192,195,525,95.5
123,718,H,Portland,21,32,21,27,101,10.5,11,-725,2
123,719,V,Memphis,13,22,17,39,91,1,194.5,115,1.5
123,720,H,GoldenState,21,23,24,22,90,195,2.5,-135,96
124,501,V,NewYork,26,26,21,38,111,4,5.5,-235,93.5
124,502,H,Charlotte,23,19,15,21,78,191,191,195,0.5
124,503,V,Orlando,22,23,29,28,102,183,183,140,92
124,504,H,Indiana,29,16,17,21,83,2.5,3.5,-160,2.5
124,505,V,Cleveland,18,19,21,27,85,201,203.5,1050,98
124,506,H,Miami,17,20,24,31,92,12,13.5,-1650,9
124,507,V,Toronto,17,31,31,20,99,186,187.5,190,95.5
124,508,H,Phoenix,27,25,19,25,96,5.5,5.5,-240,2
124,509,V,Memphis,25,18,13,28,84,189,187,225,94
124,510,H,Portland,25,22,23,27,97,6,6.5,-275,3
125,701,V,Charlotte,17,11,21,26,75,191,192.5,280,1
125,702,H,Washington,31,17,23,21,92,5,7.5,-340,93
125,703,V,NewYork,23,22,19,17,81,1,4,-170,3
125,704,H,Cleveland,27,18,24,22,91,197.5,196,150,95.5
125,705,V,NewJersey,22,21,23,16,97,194,192,625,95.5
125,706,H,Philadelphia,18,27,16,21,90,10.5,11.5,-825,6.5
125,707,V,Miami,24,32,24,21,101,8.5,8.5,-450,3.5
125,708,H,Detroit,17,33,24,24,98,187,187,350,93
125,709,V,Indiana,24,20,31,20,95,184,187.5,325,93.5
125,710,H,Chicago,23,31,20,16,90,8,8,-400,1.5
125,711,V,NewOrleans,22,29,20,20,91,183,186.5,750,92
125,712,H,OklahomaCity,30,30,18,23,101,13,11.5,-1200,4
125,713,V,Milwaukee,29,13,30,33,105,190,189.5,170,92
125,714,H,Houston,23,28,19,29,99,5,4.5,-200,0.5
125,715,V,Atlanta,18,26,17,22,83,188,189,165,93.5
125,716,H,SanAntonio,24,24,28,29,105,4,4,-190,1
125,717,V,Minnesota,26,26,26,27,105,183.5,182.5,220,90
125,718,H,Dallas,27,27,18,18,90,6,6,-260,3.5
125,719,V,Toronto,23,27,19,21,111,186,188,500,94
125,720,H,Utah,32,18,25,15,106,11,10.5,-650,6.5
125,721,V,Denver,32,34,28,28,122,6.5,6.5,-280,100.5
125,722,H,Sacramento,26,17,22,28,93,207.5,205,240,3
125,723,V,Portland,26,27,20,20,93,192.5,192.5,150,97
125,724,H,GoldenState,24,24,31,22,101,3,4,-170,3.5
125,725,V,LAClippers,27,24,20,20,91,186,186.5,155,93
125,726,H,LALakers,25,24,19,28,96,4,4,-175,3
126,501,V,Boston,16,21,27,27,91,176,174,450,85
126,502,H,Orlando,32,26,17,8,83,8,10,-600,pk
126,503,V,Memphis,17,27,28,19,91,191.5,192.5,155,97
126,504,H,LAClippers,29,16,29,24,98,3.5,4,-175,2.5
127,801,V,Charlotte,10,27,14,21,72,185.5,182,1495,89.5
127,802,H,Philadelphia,23,36,18,12,89,14.5,15.5,-3295,2.5
127,803,V,NewJersey,30,17,25,27,99,192,191,155,95
127,804,H,Cleveland,20,17,24,35,96,3,4,-175,4.5
127,805,V,Indiana,17,17,27,26,87,1,4,-170,4
127,806,H,Boston,23,19,29,23,94,176,176,150,86.5
127,807,V,Atlanta,15,20,28,24,107,5.5,6.5,-255,6
127,808,H,Detroit,17,29,22,19,101,180.5,179,205,89
127,809,V,Milwaukee,27,23,18,32,100,182.5,185.5,520,91.5
127,810,H,Chicago,30,21,28,28,107,10.5,11,-770,6.5
127,811,V,Orlando,19,15,18,15,67,4.5,3.5,-155,5
127,812,H,NewOrleans,23,24,22,24,93,177,176,135,86.5
127,813,V,Washington,21,20,21,14,76,197.5,197,375,97
127,814,H,Houston,17,27,34,25,103,10,9,-475,5
127,815,V,NewYork,22,26,23,18,89,199,196.5,645,97
127,816,H,Miami,22,30,22,25,99,10,11.5,-1045,6
127,817,V,SanAntonio,22,20,22,15,79,194.5,1,-115,0.5
127,818,H,Minnesota,21,20,23,23,87,pk,195.5,-105,96.5
127,819,V,Utah,30,20,32,19,101,184,185,160,93.5
127,820,H,Dallas,30,28,30,28,116,4.5,4.5,-185,pk
127,821,V,Toronto,12,20,32,17,81,197,196,885,96.5
127,822,H,Denver,28,26,24,18,96,12,13,-1335,1
127,823,V,Phoenix,24,9,12,26,71,191.5,193,385,95
127,824,H,Portland,21,26,31,31,109,9,9.5,-485,1
127,825,V,OklahomaCity,28,29,28,35,120,5.5,4.5,-200,1.5
127,826,H,GoldenState,23,29,25,32,109,198,199,175,99.5
128,501,V,Washington,26,32,25,19,102,1,1.5,-125,91.5
128,502,H,Charlotte,26,22,30,21,99,186,183.5,105,2.5
128,503,V,Detroit,14,17,22,21,74,178.5,177,850,88
128,504,H,Philadelphia,24,18,27,26,95,14.5,13,-1300,4.5
128,505,V,NewYork,21,25,14,24,84,193,192.5,240,95.5
128,506,H,Houston,20,33,22,22,97,6.5,7,-280,1.5
128,507,V,LALakers,23,20,30,16,89,5,5,-200,4.5
128,508,H,Milwaukee,27,24,29,20,100,182,183,170,90
128,509,V,Memphis,16,16,24,28,84,2.5,4.5,-175,6
128,510,H,Phoenix,24,24,15,23,86,191.5,190.5,155,94.5
128,511,V,Sacramento,26,21,20,26,93,195.5,192,400,95.5
128,512,H,Utah,27,22,29,18,96,9.5,9,-500,5
129,801,V,Chicago,22,29,20,22,93,193.5,191.5,165,97
129,802,H,Miami,24,32,20,21,97,5,4.5,-185,1.5
129,803,V,Toronto,24,20,26,24,94,184,184,180,92.5
129,804,H,NewJersey,24,15,14,20,73,5.5,5,-220,4
129,805,V,Cleveland,23,21,18,26,88,182,179.5,260,90
129,806,H,Boston,24,19,27,17,87,7.5,6.5,-320,5
129,807,V,Indiana,29,19,32,26,106,179,181.5,140,92
129,808,H,Orlando,22,29,17,17,85,3.5,3.5,-160,1.5
129,809,V,SanAntonio,18,22,18,33,100,187,185.5,220,0.5
129,810,H,Dallas,24,27,18,22,101,5,6,-260,91
129,811,V,LALakers,22,31,26,27,106,183,183.5,110,91.5
129,812,H,Minnesota,19,26,29,27,101,pk,2,-130,3
129,813,V,Atlanta,27,19,30,18,94,3.5,2.5,-135,88
129,814,H,NewOrleans,11,24,17,20,72,175,176.5,115,1.5
129,815,V,LAClippers,23,25,29,32,109,204,205.5,200,102.5
129,816,H,Denver,26,27,30,22,105,5.5,5.5,-240,2
130,701,V,Chicago,26,25,25,22,98,9,9,-475,2
130,702,H,Washington,16,24,19,29,88,190.5,189.5,375,93.5
130,703,V,Orlando,18,15,9,27,69,179.5,178,265,88.5
130,704,H,Philadelphia,19,18,21,16,74,5.5,7.5,-325,3
130,705,V,NewOrleans,29,20,19,27,95,186.5,185.5,900,93
130,706,H,Miami,27,24,36,22,109,13,12.5,-1300,7.5
130,707,V,Detroit,16,25,19,22,82,180,182,280,90
130,708,H,Milwaukee,30,17,28,28,103,7.5,8,-340,2.5
130,709,V,SanAntonio,24,21,25,13,83,191,189.5,210,93.5
130,710,H,Memphis,19,16,15,23,73,4.5,6,-250,6
130,711,V,Minnesota,26,28,42,24,120,196,198,240,97.5
130,712,H,Houston,24,32,25,27,108,6.5,6.5,-280,3.5
130,713,V,Portland,26,19,25,19,89,189,2,-130,92
130,714,H,Utah,20,19,30,24,93,3,186.5,110,1
130,715,V,Dallas,31,35,30,26,122,3,5,-220,91
130,716,H,Phoenix,24,24,22,29,99,184,184,180,3
130,717,V,OklahomaCity,25,21,24,30,100,2.5,2,-135,5.5
130,718,H,LAClippers,36,28,26,22,112,196,201,115,99.5
131,501,V,NewJersey,24,29,19,27,99,190,190.5,425,95.5
131,502,H,Indiana,28,27,29,22,106,9.5,9.5,-550,6
131,503,V,Boston,28,23,25,17,93,1.5,5,-200,87.5
131,504,H,Cleveland,24,15,19,32,90,178,179,170,1.5
131,505,V,Atlanta,23,33,21,23,100,5,5.5,-240,90
131,506,H,Toronto,18,19,23,17,77,176.5,177.5,200,2.5
131,507,V,Detroit,24,21,12,29,86,182.5,184,425,92
131,508,H,NewYork,33,24,24,32,113,9,10,-525,2
131,509,V,Denver,23,26,18,24,97,201,1.5,-125,98.5
131,510,H,Memphis,19,18,23,31,100,1.5,201,105,3.5
131,511,V,Sacramento,23,24,21,22,90,199,198,260,100.5
131,512,H,GoldenState,24,21,22,26,93,8,7,-320,5.5
131,513,V,Charlotte,18,18,22,15,73,184,180,1100,88
131,514,H,LALakers,30,30,13,33,106,13.5,13,-1700,1.5
201,701,V,Washington,20,23,25,35,103,182.5,185,470,91.5
201,702,H,Orlando,25,22,22,40,109,9.5,10.5,-670,5
201,703,V,Chicago,21,23,11,27,82,1.5,2,-120,2
201,704,H,Philadelphia,27,22,26,23,98,181.5,178.5,100,88
201,705,V,Toronto,16,19,14,15,64,174,172.5,380,1
201,706,H,Boston,29,28,20,23,100,9,9,-480,86
201,707,V,Detroit,23,15,33,25,96,185.5,181.5,205,90.5
201,708,H,NewJersey,23,26,23,27,99,6.5,6,-255,pk
201,709,V,Indiana,20,25,31,33,109,194.5,196,140,97.5
201,710,H,Minnesota,25,16,29,29,99,2,3,-160,2.5
201,711,V,Miami,40,20,19,18,97,6,7,-325,97
201,712,H,Milwaukee,23,24,29,29,105,194.5,198,265,pk
201,713,V,Phoenix,25,31,32,32,120,182,183,100,0.5
201,714,H,NewOrleans,27,32,28,16,103,2,1.5,-120,93
201,715,V,OklahomaCity,21,28,22,24,95,196,197,-115,0.5
201,716,H,Dallas,29,23,14,20,86,1.5,pk,-105,97
201,717,V,Houston,27,25,19,20,91,196,196,185,96.5
201,718,H,SanAntonio,16,23,28,32,99,5,5.5,-225,6
201,719,V,Charlotte,18,17,13,20,68,186.5,182.5,1380,89.5
201,720,H,Portland,35,26,31,20,112,14,15.5,-2180,2
201,721,V,LAClippers,32,24,16,35,107,3.5,2.5,-135,2.5
201,722,H,Utah,29,29,16,31,105,193,196.5,115,98.5
202,501,V,Memphis,21,32,26,17,96,182,183,165,93.5
202,502,H,Atlanta,19,24,12,22,77,5,4.5,-185,5.5
202,503,V,Chicago,29,26,22,28,105,4.5,4,-170,92.5
202,504,H,NewYork,25,19,31,27,102,190,189,150,2
202,505,V,NewOrleans,22,23,23,13,81,182,181,500,89.5
202,506,H,SanAntonio,23,21,27,22,93,10,10.5,-700,7.5
202,507,V,Portland,30,26,13,23,92,4,4,-170,94
202,508,H,Sacramento,27,20,24,24,95,190.5,189.5,150,1
202,509,V,Denver,19,35,32,26,112,208,207.5,-110,103.5
202,510,H,LAClippers,32,19,16,24,91,2,pk,-110,0.5
202,511,V,Utah,22,24,31,24,101,193.5,197,190,99.5
202,512,H,GoldenState,25,23,40,31,119,5,5.5,-230,3
203,801,V,Miami,25,26,16,32,99,2.5,2,-130,0.5
203,802,H,Philadelphia,24,23,16,16,79,192,190,110,93
203,803,V,Washington,22,23,24,20,89,182,186,170,0.5
203,804,H,Toronto,22,33,25,26,106,4,4.5,-200,95
203,805,V,Cleveland,17,20,16,41,94,183,189,260,94
203,806,H,Orlando,18,30,24,30,102,7.5,7,-320,1
203,807,V,Milwaukee,26,15,20,19,80,3.5,4.5,-200,5
203,808,H,Detroit,26,25,21,16,88,184,183.5,170,91.5
203,809,V,Minnesota,23,26,31,28,108,2.5,4.5,-190,3.5
203,810,H,NewJersey,19,31,25,30,105,195.5,199,165,99.5
203,811,V,Memphis,30,20,27,17,94,192.5,192.5,350,96
203,812,H,OklahomaCity,25,19,25,32,101,9,8.5,-450,8
203,813,V,NewYork,28,27,17,17,89,181.5,186.5,245,92.5
203,814,H,Boston,27,22,20,22,91,7,6.5,-290,5
203,815,V,Phoenix,20,19,22,20,81,197,200.5,250,2.5
203,816,H,Houston,30,29,21,19,99,7,7,-300,98
203,817,V,Indiana,29,23,24,22,98,188,191.5,170,97
203,818,H,Dallas,28,25,16,18,87,5,4.5,-200,3.5
203,819,V,LALakers,23,21,28,21,93,197.5,194.5,140,97.5
203,820,H,Denver,21,20,27,21,89,4,3.5,-160,2
204,501,V,Orlando,23,16,23,23,85,186.5,188,180,92
204,502,H,Indiana,21,18,14,28,81,5.5,5,-220,3.5
204,503,V,Philadelphia,20,37,24,17,98,180.5,180,140,89.5
204,504,H,Atlanta,21,20,21,25,87,3.5,3,-160,6
204,505,V,LAClippers,28,30,29,20,107,8,8.5,-400,98.5
204,506,H,Washington,17,17,19,28,81,199,201,325,1.5
204,507,V,NewJersey,30,18,24,20,92,195,197.5,230,200
204,508,H,NewYork,20,26,24,29,99,7.5,6.5,-270,5.5
204,509,V,NewOrleans,23,21,17,26,87,176.5,1,-115,86.5
204,510,H,Detroit,25,16,24,24,89,pk,175.5,-105,0.5
204,511,V,Dallas,24,27,13,24,88,5.5,5.5,-240,0.5
204,512,H,Cleveland,15,28,27,21,91,188,191,200,94
204,513,V,Houston,25,17,30,19,91,203,204,100,3
204,514,H,Minnesota,33,22,26,19,100,2.5,1.5,-120,101.5
204,515,V,Chicago,30,37,20,26,113,4,5,-210,90.5
204,516,H,Milwaukee,16,27,21,26,90,191,186.5,175,4
204,517,V,OklahomaCity,21,26,23,26,96,195,194.5,125,2
204,518,H,SanAntonio,25,32,31,19,107,1.5,2.5,-145,95
204,519,V,Charlotte,24,24,24,17,89,188,188,425,93.5
204,520,H,Phoenix,25,17,30,23,95,11,9.5,-550,9.5
204,521,V,LALakers,25,24,18,20,87,187.5,187.5,110,93
204,522,H,Utah,22,25,20,29,96,1.5,2,-130,0.5
204,523,V,GoldenState,28,26,22,26,106,199.5,198.5,105,100
204,524,H,Sacramento,27,26,34,15,114,pk,1.5,-125,1
204,525,V,Denver,26,27,18,26,97,201,201,240,100.5
204,526,H,Portland,33,26,26,32,117,4.5,6.5,-280,2
205,801,V,Memphis,16,19,26,19,80,180,175.5,165,0.5
205,802,H,Boston,24,19,26,29,98,5,4,-190,88.5
205,803,V,Toronto,27,21,14,27,89,190,191,2000,95.5
205,804,H,Miami,31,22,22,20,95,16.5,16.5,-4500,8.5
206,501,V,Toronto,19,23,30,33,108,186.5,187,160,2
206,502,H,Washington,29,28,25,23,111,3,4.5,-180,92.5
206,503,V,LAClippers,21,21,23,29,107,192,1,-115,2
206,504,H,Orlando,30,17,15,32,102,1,191.5,-105,95.5
206,505,V,LALakers,24,26,19,21,90,177,178.5,160,90
206,506,H,Philadelphia,21,25,24,25,95,3.5,4.5,-180,5
206,507,V,Phoenix,27,28,29,15,99,186.5,189.5,310,94.5
206,508,H,Atlanta,23,25,16,26,90,8,8,-380,8.5
206,509,V,Chicago,35,27,21,25,108,9,10,-600,90.5
206,510,H,NewJersey,14,23,27,23,87,192,187,450,1.5
206,511,V,Utah,16,22,35,15,88,195.5,196,135,3.5
206,512,H,NewYork,19,32,24,24,99,4,3,-155,98
206,513,V,SanAntonio,26,26,15,22,89,186,183,105,90.5
206,514,H,Memphis,18,28,27,11,84,2.5,pk,-125,1.5
206,515,V,Sacramento,20,19,30,31,100,185,182.5,110,2.5
206,516,H,NewOrleans,29,23,26,14,92,0.5,2,-130,90.5
206,517,V,Houston,26,21,26,26,99,208,210.5,240,104
206,518,H,Denver,28,17,26,19,90,7.5,7,-280,5.5
206,519,V,OklahomaCity,29,31,25,18,111,198,195.5,-105,97.5
206,520,H,Portland,31,21,27,24,107,pk,pk,-115,3
207,701,V,Utah,23,23,31,22,99,190.5,192,395,95.5
207,702,H,Indiana,27,30,27,20,104,8,9,-495,1.5
207,703,V,Cleveland,25,23,24,19,91,197.5,200,1050,99
207,704,H,Miami,28,26,24,29,107,13,13.5,-1650,6.5
207,705,V,Charlotte,22,16,24,22,84,177,176.5,1250,87
207,706,H,Boston,27,18,24,25,94,14.5,14,-1950,6
207,707,V,Sacramento,16,20,24,24,84,197,197,240,0.5
207,708,H,Minnesota,31,17,21,17,86,6,6.5,-300,97
207,709,V,Phoenix,34,33,21,19,107,193,194,310,96
207,710,H,Milwaukee,30,20,31,24,105,6.5,8,-380,9.5
207,711,V,OklahomaCity,29,30,33,27,119,3.5,2,-130,0.5
207,712,H,GoldenState,35,22,36,23,116,205.5,207,110,103
208,501,V,Miami,18,32,11,28,89,3,3.5,-170,4
208,502,H,Orlando,26,27,24,25,102,192,191,150,95
208,503,V,NewYork,17,35,25,30,107,194,192,105,94.5
208,504,H,Washington,23,23,22,25,93,2,1.5,-125,2
208,505,V,Milwaukee,28,30,18,29,105,2,1.5,-125,94
208,506,H,Toronto,29,22,22,26,99,185.5,186,105,1.5
208,507,V,SanAntonio,26,22,27,25,100,182,181,140,91
208,508,H,Philadelphia,24,21,22,23,90,4,3.5,-160,4
208,509,V,LAClippers,24,16,24,28,92,5.5,7,-300,5
208,510,H,Cleveland,19,21,30,29,99,195.5,195,250,95
208,511,V,Indiana,21,20,31,15,87,185,188,145,3
208,512,H,Atlanta,32,27,21,17,97,3.5,3.5,-165,93.5
208,513,V,Detroit,20,31,23,25,99,184.5,187.5,145,94.5
208,514,H,NewJersey,20,19,28,25,92,5,3.5,-165,4.5
208,515,V,Chicago,23,21,26,20,90,9,10.5,-650,2
208,516,H,NewOrleans,14,17,15,21,67,182,181.5,500,87.5
208,517,V,Minnesota,21,13,20,26,80,189,190,280,93.5
208,518,H,Memphis,26,18,22,19,85,8.5,7.5,-340,1
208,519,V,Dallas,33,31,23,18,105,196,1,-115,97.5
208,520,H,Denver,25,28,25,17,95,1.5,195.5,-105,2.5
208,521,V,Houston,30,30,17,26,103,197,196,310,97.5
208,522,H,Portland,28,18,24,26,96,7,8,-380,8.5
209,701,V,LALakers,22,23,22,15,88,176.5,174,140,87
209,702,H,Boston,26,21,17,18,87,3,3.5,-160,1.5
209,703,V,GoldenState,27,20,37,25,109,210.5,212,210,105.5
209,704,H,Denver,28,23,20,30,101,6.5,6,-250,2.5
209,705,V,Houston,26,28,20,22,96,200.5,197.5,160,97
209,706,H,Phoenix,29,15,32,13,89,2,4,-180,4.5
209,707,V,OklahomaCity,19,36,23,23,101,7.5,6.5,-280,5.5
209,708,H,Sacramento,23,34,19,30,106,202,203,240,101
210,851,V,Miami,23,29,22,32,106,12.5,12,-1400,3.5
210,852,H,Washington,19,23,25,22,89,199,202,900,98.5
210,853,V,Boston,14,20,17,23,74,5.5,4,-180,4
210,854,H,Toronto,26,15,22,23,86,175,176,160,88
210,855,V,Atlanta,20,21,20,17,89,182,181.5,170,90
210,856,H,Orlando,17,22,15,24,87,5,5,-200,4.5
210,857,V,Chicago,30,26,23,16,95,13.5,12.5,-1400,1.5
210,858,H,Charlotte,16,18,17,13,64,183,180.5,900,87
210,859,V,LAClippers,18,23,19,18,78,189,187,145,94
210,860,H,Philadelphia,27,16,18,16,77,4,3.5,-165,2
210,861,V,Milwaukee,28,25,24,25,113,191,1,-120,1.5
210,862,H,Cleveland,25,32,28,17,112,pk,192.5,100,96
210,863,V,NewJersey,15,18,31,28,92,189.5,188,120,3.5
210,864,H,Detroit,24,28,35,22,109,2.5,2.5,-140,94
210,865,V,Indiana,22,25,26,19,92,184.5,183,105,92.5
210,866,H,Memphis,22,25,26,25,98,2,1.5,-125,pk
210,867,V,Dallas,29,27,22,26,104,2,2,-130,94.5
210,868,H,Minnesota,16,29,28,24,97,190,192,110,2
210,869,V,Portland,21,21,28,24,94,6.5,7,-300,6
210,870,H,NewOrleans,19,27,21,19,86,182.5,177.5,250,88
210,871,V,LALakers,15,26,19,25,85,3.5,4.5,-190,4.5
210,872,H,NewYork,22,27,17,26,92,186,185,165,92.5
210,873,V,OklahomaCity,27,22,25,27,101,2,1,-115,97.5
210,874,H,Utah,30,14,21,22,87,200.5,202,-105,1
211,501,V,LAClippers,24,31,29,27,111,9.5,9.5,-550,pk
211,502,H,Charlotte,16,21,15,34,86,191,185,425,90.5
211,503,V,Denver,26,34,27,26,113,200,201,130,101
211,504,H,Indiana,35,25,24,25,109,4,3,-150,2
211,505,V,Philadelphia,21,37,21,20,99,5.5,7.5,-320,92.5
211,506,H,Cleveland,19,22,19,24,84,185,186,260,0.5
211,507,V,NewYork,30,24,28,18,100,194,197.5,215,98.5
211,508,H,Minnesota,33,29,25,11,98,7.5,6.5,-255,1
211,509,V,SanAntonio,24,31,22,26,103,8,9.5,-600,1.5
211,510,H,NewJersey,22,18,19,30,89,191.5,194,450,96
211,511,V,Portland,14,18,23,26,94,186,186,155,1.5
211,512,H,Dallas,25,18,18,20,97,5,4,-175,92
211,513,V,Orlando,16,27,29,27,99,1,1.5,-125,2
211,514,H,Milwaukee,21,28,24,21,94,189.5,187.5,105,91
211,515,V,Phoenix,31,22,22,23,98,196.5,196.5,120,96
211,516,H,Sacramento,24,20,16,24,84,2.5,2.5,-140,3.5
212,801,V,LALakers,34,20,19,21,94,6.5,6,-260,1
212,802,H,Toronto,19,27,21,25,92,176,175.5,220,88.5
212,803,V,Chicago,23,20,23,25,91,3.5,1,-120,1.5
212,804,H,Boston,28,20,24,23,95,176,171.5,100,85.5
212,805,V,Washington,26,19,29,24,98,191.5,193,215,97
212,806,H,Detroit,18,27,18,14,77,7,6,-255,4
212,807,V,Miami,30,33,25,19,107,4.5,4,-175,92
212,808,H,Atlanta,18,23,20,26,87,190,189.5,155,3.5
212,809,V,Houston,29,15,30,23,97,205,203.5,100,1
212,810,H,GoldenState,23,25,28,30,106,2.5,1,-120,102
212,811,V,Utah,22,24,23,29,98,189,189,230,96
212,812,H,Memphis,18,22,26,22,88,6,6.5,-270,6
213,501,V,Philadelphia,28,27,16,27,98,11.5,12,-1040,4
213,502,H,Charlotte,17,28,22,22,89,177.5,179,640,89
213,503,V,Minnesota,26,18,22,23,89,190,190.5,175,1.5
213,504,H,Orlando,29,26,24,23,102,6.5,4.5,-205,94.5
213,505,V,Utah,21,15,15,29,80,3.5,5,-215,5
213,506,H,NewOrleans,20,21,25,20,86,183.5,181,175,91.5
213,507,V,Miami,27,28,35,24,114,6.5,6,-280,2
213,508,H,Milwaukee,30,20,24,22,96,201,201,230,96.5
213,509,V,LAClippers,19,28,29,16,92,188,189,150,1.5
213,510,H,Dallas,27,28,19,22,96,4.5,3.5,-170,93.5
213,511,V,Phoenix,27,19,27,23,96,202,205,135,102.5
213,512,H,GoldenState,20,23,33,26,102,4.5,3,-155,4
214,701,V,Miami,33,35,22,15,105,1,2,-135,94.5
214,702,H,Indiana,16,23,19,32,90,198,199,115,5
214,703,V,NewYork,21,15,30,24,90,3.5,4.5,-190,5
214,704,H,Toronto,28,19,28,12,87,189,190,165,93
214,705,V,SanAntonio,32,23,19,25,99,8.5,8.5,-405,1.5
214,706,H,Detroit,22,24,16,33,95,186.5,188,325,92
214,707,V,Utah,19,20,24,22,85,201,199.5,775,101
214,708,H,OklahomaCity,25,28,26,32,111,11.5,11.5,-1225,2.5
